Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-05-22,Uttar Pradesh,5735,3324,152,0,214060
2020-05-23,Uttar Pradesh,6017,3406,155,0,217867
2020-05-24,Uttar Pradesh,6268,3538,161,0,229621
2020-05-25,Uttar Pradesh,6497,3660,169,0,235622
2020-05-26,Uttar Pradesh,6724,3824,177,0,240588
2020-05-27,Uttar Pradesh,6991,3991,182,0,240588
2020-05-28,Uttar Pradesh,7170,4215,197,0,256267
2020-05-29,Uttar Pradesh,7445,4410,201,0,270920
2020-05-30,Uttar Pradesh,7701,4651,213,0,279288
2020-05-31,Uttar Pradesh,8075,4843,217,0,289892
2020-06-01,Uttar Pradesh,8361,5030,222,0,297903
2020-06-02,Uttar Pradesh,8729,5176,229,0,307621
2020-06-03,Uttar Pradesh,8870,5257,230,0,317780
2020-06-04,Uttar Pradesh,9237,5439,245,0,330663
2020-06-05,Uttar Pradesh,9733,5648,257,0,344717
2020-06-06,Uttar Pradesh,10103,5908,268,0,355085
2020-06-07,Uttar Pradesh,10536,6185,275,0,360258
2020-06-08,Uttar Pradesh,10947,6344,283,0,380723
2020-06-09,Uttar Pradesh,11335,6669,301,0,391286
2020-06-10,Uttar Pradesh,11610,6971,321,0,404637
2020-06-11,Uttar Pradesh,12088,7292,345,0,420669
2020-06-12,Uttar Pradesh,12616,7609,365,0,435601
2020-06-13,Uttar Pradesh,13118,7875,385,0,449616
2020-06-14,Uttar Pradesh,13615,8268,399,0,467702
2020-06-15,Uttar Pradesh,14091,8610,417,0,466081
2020-06-16,Uttar Pradesh,14598,8904,435,0,480047
2020-06-17,Uttar Pradesh,15181,9239,465,0,496206
2020-06-18,Uttar Pradesh,15785,9638,488,0,515280
2020-06-19,Uttar Pradesh,16594,9995,507,0,532505
2020-06-20,Uttar Pradesh,17135,10369,529,0,542972
2020-06-21,Uttar Pradesh,17731,10995,550,0,560697
2020-06-22,Uttar Pradesh,18322,11601,569,0,574304
2020-06-23,Uttar Pradesh,18893,12116,588,0,588186
2020-06-24,Uttar Pradesh,19557,12586,596,0,603390
2020-06-25,Uttar Pradesh,20193,13119,611,0,620954
2020-06-26,Uttar Pradesh,20943,13583,630,0,642833
2020-06-27,Uttar Pradesh,21549,14215,649,0,663096
2020-06-28,Uttar Pradesh,22147,14808,660,0,684296
2020-06-29,Uttar Pradesh,22828,15506,672,0,707839
2020-06-30,Uttar Pradesh,23492,16084,697,0,727793
2020-07-01,Uttar Pradesh,24056,16629,718,0,758915
2020-07-02,Uttar Pradesh,24825,17221,735,0,781584
2020-07-03,Uttar Pradesh,25797,17597,749,0,810991
2020-07-04,Uttar Pradesh,26554,18154,773,0,834991
2020-07-05,Uttar Pradesh,27707,18761,785,0,887997
2020-07-06,Uttar Pradesh,28636,19109,809,0,917114
2020-07-07,Uttar Pradesh,29968,19627,827,0,947453
2020-07-08,Uttar Pradesh,31156,20331,845,0,1003280
2020-07-09,Uttar Pradesh,32362,21127,862,0,1036106
2020-07-10,Uttar Pradesh,33700,21787,889,0,1074112
2020-07-11,Uttar Pradesh,35092,22689,913,0,1116466
2020-07-12,Uttar Pradesh,36476,23334,934,0,1156089
2020-07-13,Uttar Pradesh,38130,24203,955,0,1192089
2020-07-14,Uttar Pradesh,39724,24981,983,0,1231939
2020-07-15,Uttar Pradesh,41383,25743,1012,0,1277241
2020-07-16,Uttar Pradesh,43441,26675,1046,0,1325327
2020-07-17,Uttar Pradesh,45163,27634,1084,0,1379534
2020-07-18,Uttar Pradesh,47036,28664,1108,0,1426303
2020-07-19,Uttar Pradesh,49247,29845,1146,0,1470426
2020-07-20,Uttar Pradesh,51160,30831,1192,0,1513827
2020-07-21,Uttar Pradesh,53288,31855,1229,0,1554116
2020-07-22,Uttar Pradesh,55588,33500,1263,0,1600000
2020-07-23,Uttar Pradesh,58104,35803,1298,0,1654651
2020-07-24,Uttar Pradesh,60771,37712,1348,0,1705348
2020-07-25,Uttar Pradesh,63742,39903,1387,0,1762416
2020-07-26,Uttar Pradesh,66988,41641,1426,0,1834297
2020-07-27,Uttar Pradesh,70493,42833,1456,0,1941259
2020-07-28,Uttar Pradesh,73951,44520,1497,0,2033089
2020-07-29,Uttar Pradesh,77334,45807,1530,0,2120843
2020-07-30,Uttar Pradesh,81039,46803,1587,0,2209810
2020-07-31,Uttar Pradesh,85461,48863,1630,0,2325428
2020-08-01,Uttar Pradesh,89048,51334,1677,0,2418809
2020-08-02,Uttar Pradesh,92921,53357,1730,0,2533631
2020-08-03,Uttar Pradesh,97362,55393,1778,0,2623260
2020-08-04,Uttar Pradesh,100310,57271,1817,0,2689973
2020-08-05,Uttar Pradesh,104388,60558,1857,0,2689973
2020-08-06,Uttar Pradesh,108974,63402,1918,0,2797687
2020-08-07,Uttar Pradesh,113378,66834,1981,0,2893424
2020-08-08,Uttar Pradesh,118038,69833,2028,0,2996406
2020-08-09,Uttar Pradesh,122609,72650,2069,0,3118567
2020-08-10,Uttar Pradesh,126722,76724,2120,0,3209587
2020-08-11,Uttar Pradesh,131763,80589,2176,0,3314435
2020-08-12,Uttar Pradesh,136238,84661,2230,0,3412346
2020-08-13,Uttar Pradesh,140775,88786,2280,0,3501127
2020-08-14,Uttar Pradesh,145287,92526,2335,0,3598210
2020-08-15,Uttar Pradesh,150061,96231,2393,0,3695700
2020-08-16,Uttar Pradesh,154418,100432,2449,0,3786633
2020-08-17,Uttar Pradesh,158216,104808,2515,0,3872640
2020-08-18,Uttar Pradesh,162434,109607,2585,0,3966848
2020-08-19,Uttar Pradesh,167510,115227,2638,0,4075174
2020-08-20,Uttar Pradesh,172334,121090,2733,0,4184690
2020-08-21,Uttar Pradesh,177239,126657,2797,0,4294980
2020-08-22,Uttar Pradesh,182456,131295,2867,0,4420101
2020-08-23,Uttar Pradesh,187781,135613,2926,0,4551619
2020-08-24,Uttar Pradesh,192382,140107,2987,0,4674620
2020-08-25,Uttar Pradesh,197388,144754,3059,0,4796488
2020-08-26,Uttar Pradesh,203028,148562,3141,0,4941679
2020-08-27,Uttar Pradesh,208419,152893,3217,0,5080205
2020-08-28,Uttar Pradesh,213824,157879,3294,0,5202557
2020-08-29,Uttar Pradesh,219457,162741,3356,0,5350704
2020-08-30,Uttar Pradesh,225632,167543,3423,0,5490354
2020-08-31,Uttar Pradesh,230414,172140,3486,0,5626897
2020-09-01,Uttar Pradesh,235757,176677,3542,0,5776664
2020-09-02,Uttar Pradesh,241439,181364,3616,0,5913584
2020-09-03,Uttar Pradesh,247101,185812,3691,0,6050449
2020-09-04,Uttar Pradesh,253175,190818,3762,0,6196994
2020-09-05,Uttar Pradesh,259765,195959,3843,0,6345223
2020-09-06,Uttar Pradesh,266283,200738,3920,0,6500969
2020-09-07,Uttar Pradesh,271851,205731,3976,0,6631318
2020-09-08,Uttar Pradesh,278473,211170,4047,0,6773289
2020-09-09,Uttar Pradesh,285041,216901,4112,0,6917773
2020-09-10,Uttar Pradesh,292029,221506,4206,0,7067208
2020-09-11,Uttar Pradesh,299045,227442,4282,0,7217980
2020-09-12,Uttar Pradesh,305831,233527,4349,0,7358472
2020-09-13,Uttar Pradesh,312036,239485,4429,0,7505653
2020-09-14,Uttar Pradesh,317195,245417,4491,0,7636000
2020-09-15,Uttar Pradesh,324036,252097,4604,0,7784281
2020-09-16,Uttar Pradesh,330265,258573,4690,0,7938533
2020-09-17,Uttar Pradesh,336294,263288,4771,0,8089882
2020-09-18,Uttar Pradesh,342788,270094,4869,0,8245710
2020-09-19,Uttar Pradesh,348517,276690,4953,0,8399785
2020-09-20,Uttar Pradesh,354275,283274,5047,0,8540604
2020-09-21,Uttar Pradesh,358893,289594,5135,0,8676627
2020-09-22,Uttar Pradesh,364543,296183,5212,0,8826726
2020-09-23,Uttar Pradesh,369686,302689,5299,0,8992424
2020-09-24,Uttar Pradesh,374277,307611,5366,0,9145828
2020-09-25,Uttar Pradesh,378533,313686,5450,0,9310258
2020-09-26,Uttar Pradesh,382835,320232,5517,0,9467186
2020-09-27,Uttar Pradesh,387085,325888,5594,0,9625076
2020-09-28,Uttar Pradesh,390875,331270,5652,0,9776894
2020-09-29,Uttar Pradesh,394856,336981,5715,0,9937675
2020-09-30,Uttar Pradesh,399082,342415,5784,0,10098896
2020-10-01,Uttar Pradesh,403101,346859,5864,0,10263709
2020-10-02,Uttar Pradesh,406995,351966,5917,0,10426042
2020-10-03,Uttar Pradesh,410626,356826,5977,0,10579701
2020-10-04,Uttar Pradesh,414466,362052,6029,0,10739169
2020-10-05,Uttar Pradesh,417437,366321,6092,0,10888520
2020-10-06,Uttar Pradesh,420937,370753,6153,0,11044860
2020-10-07,Uttar Pradesh,424326,374972,6200,0,11208621
2020-10-08,Uttar Pradesh,427459,378662,6245,0,11375818
2020-10-09,Uttar Pradesh,430666,383086,6293,0,11549475
2020-10-10,Uttar Pradesh,433712,387149,6353,0,11726075
2020-10-11,Uttar Pradesh,436979,390566,6394,0,11898777
2020-10-12,Uttar Pradesh,439161,393908,6438,0,12041107
2020-10-13,Uttar Pradesh,442118,397570,6466,0,12192619
2020-10-14,Uttar Pradesh,444711,401306,6507,0,12355046
2020-10-15,Uttar Pradesh,447383,404545,6543,0,12509210
2020-10-16,Uttar Pradesh,449935,408083,6589,0,12679476
2020-10-17,Uttar Pradesh,452660,411611,6629,0,12841878
2020-10-18,Uttar Pradesh,455146,415592,6658,0,13011893
2020-10-19,Uttar Pradesh,456865,418685,6685,0,13147388
2020-10-20,Uttar Pradesh,459154,422024,6714,0,13298742
2020-10-21,Uttar Pradesh,461475,425356,6755,0,13445758
2020-10-22,Uttar Pradesh,463858,427937,6790,0,13603679
2020-10-23,Uttar Pradesh,466060,430962,6830,0,13756000
2020-10-24,Uttar Pradesh,468238,433703,6854,0,13908303
2020-10-25,Uttar Pradesh,470270,436071,6882,0,14025713
2020-10-26,Uttar Pradesh,472068,438512,6902,0,14138340
2020-10-27,Uttar Pradesh,474054,440847,6940,0,14276788
2020-10-28,Uttar Pradesh,476034,443589,6958,0,14431272
2020-10-29,Uttar Pradesh,477895,446054,6983,0,14569242
2020-10-30,Uttar Pradesh,480082,448644,7007,0,14717483
2020-10-31,Uttar Pradesh,481863,451070,7025,0,14863388
2020-11-01,Uttar Pradesh,483832,453458,7051,0,15013388
2020-11-02,Uttar Pradesh,485609,455498,7076,0,15149160
2020-11-03,Uttar Pradesh,487335,457708,7089,0,15307285
2020-11-04,Uttar Pradesh,489502,459722,7104,0,15454280
2020-11-05,Uttar Pradesh,491354,461073,7131,0,15609500
2020-11-06,Uttar Pradesh,493527,463240,7155,0,15762543
2020-11-07,Uttar Pradesh,495421,465250,7180,0,15923624
2020-11-08,Uttar Pradesh,497563,467108,7206,0,16089592
2020-11-09,Uttar Pradesh,499190,469003,7231,0,16227845
2020-11-10,Uttar Pradesh,501311,471204,7261,0,16377058
2020-11-11,Uttar Pradesh,503159,473316,7281,0,16532078
2020-11-12,Uttar Pradesh,505424,475175,7302,0,16684729
2020-11-13,Uttar Pradesh,507602,477180,7327,0,16841812
2020-11-14,Uttar Pradesh,509903,479182,7354,0,16967468
2020-11-15,Uttar Pradesh,511304,480965,7372,0,17049440
2020-11-16,Uttar Pradesh,512850,482854,7393,0,17122647
2020-11-17,Uttar Pradesh,514270,484692,7412,0,17210174
2020-11-18,Uttar Pradesh,516616,487221,7441,0,17321490
