Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-05-31,Gujarat,16794,9919,1038,0,211930
2020-06-01,Gujarat,17217,10780,1063,0,216258
2020-06-02,Gujarat,17632,11894,1092,0,221610
2020-06-03,Gujarat,18117,12212,1122,0,227898
2020-06-04,Gujarat,18609,12667,1155,0,233921
2020-06-05,Gujarat,19119,13011,1190,0,239911
2020-06-06,Gujarat,19617,13324,1219,0,245606
2020-06-07,Gujarat,20097,13643,1249,0,251686
2020-06-08,Gujarat,20574,13964,1280,0,256289
2020-06-09,Gujarat,21044,14373,1313,0,261587
2020-06-10,Gujarat,21554,14743,1347,0,266404
2020-06-11,Gujarat,22067,15109,1385,0,272924
2020-06-12,Gujarat,22562,15501,1416,0,278137
2020-06-13,Gujarat,23079,15891,1449,0,283623
2020-06-14,Gujarat,23590,16333,1478,0,288565
2020-06-15,Gujarat,24104,16672,1506,0,292909
2020-06-16,Gujarat,24628,17090,1534,0,296335
2020-06-17,Gujarat,25148,17438,1561,0,303671
2020-06-18,Gujarat,25658,17827,1592,0,308744
2020-06-19,Gujarat,26198,18167,1619,0,314301
2020-06-20,Gujarat,26737,18702,1639,0,319414
2020-06-21,Gujarat,27317,19357,1664,0,324874
2020-06-22,Gujarat,27880,19917,1685,0,329343
2020-06-23,Gujarat,28429,20521,1711,0,334326
2020-06-24,Gujarat,29001,21096,1736,0,340080
2020-06-25,Gujarat,29578,21506,1754,0,345278
2020-06-26,Gujarat,30158,22038,1772,0,351179
2020-06-27,Gujarat,30773,22417,1790,0,357148
2020-06-28,Gujarat,31397,22808,1809,0,363306
2020-06-29,Gujarat,32023,23248,1828,0,367739
2020-06-30,Gujarat,32643,23670,1848,0,373613
2020-07-01,Gujarat,33318,24038,1869,0,380640
2020-07-02,Gujarat,33999,24601,1888,0,388065
2020-07-03,Gujarat,34686,24941,1906,0,395873
2020-07-04,Gujarat,35398,25414,1927,0,404354
2020-07-05,Gujarat,36123,25900,1945,0,412124
2020-07-06,Gujarat,36858,26323,1962,0,418464
2020-07-07,Gujarat,37636,26744,1979,0,425830
2020-07-08,Gujarat,38419,27313,1995,0,433864
2020-07-09,Gujarat,39280,27742,2010,0,441692
2020-07-10,Gujarat,40155,28183,2024,0,449349
2020-07-11,Gujarat,41027,28685,2034,0,457066
2020-07-12,Gujarat,41906,29198,2047,0,464646
2020-07-13,Gujarat,42808,29806,2057,0,470265
2020-07-14,Gujarat,43723,30555,2071,0,478367
2020-07-15,Gujarat,44648,31346,2081,0,487707
2020-07-16,Gujarat,45567,32174,2091,0,499170
2020-07-17,Gujarat,46516,32944,2108,0,512000
2020-07-18,Gujarat,47476,34005,2127,0,524297
2020-07-19,Gujarat,48441,34882,2147,0,536122
2020-07-20,Gujarat,49439,35659,2167,0,548989
2020-07-21,Gujarat,50465,36403,2201,0,562682
2020-07-22,Gujarat,51485,37240,2229,0,576706
2020-07-23,Gujarat,52563,37958,2257,0,591561
2020-07-24,Gujarat,53631,38830,2283,0,606718
2020-07-25,Gujarat,54712,39612,2305,0,620662
2020-07-26,Gujarat,55822,40365,2326,0,642370
2020-07-27,Gujarat,56874,41380,2348,0,667844
2020-07-28,Gujarat,57982,42412,2372,0,690092
2020-07-29,Gujarat,59126,43195,2396,0,713006
2020-07-30,Gujarat,60285,44074,2418,0,738073
2020-07-31,Gujarat,61438,44907,2441,0,764777
2020-08-01,Gujarat,62574,45782,2465,0,791080
2020-08-02,Gujarat,63675,46587,2487,0,814335
2020-08-03,Gujarat,64684,47561,2509,0,834104
2020-08-04,Gujarat,65704,48459,2534,0,854839
2020-08-05,Gujarat,66777,49505,2557,0,879213
2020-08-06,Gujarat,67811,50422,2584,0,903782
2020-08-07,Gujarat,68885,51792,2606,0,930373
2020-08-08,Gujarat,69986,52927,2629,0,956645
2020-08-09,Gujarat,71064,54238,2654,0,987630
2020-08-10,Gujarat,72120,55376,2674,0,1017234
2020-08-11,Gujarat,73238,56516,2697,0,1058881
2020-08-12,Gujarat,74390,57493,2715,0,1109005
2020-08-13,Gujarat,75482,58539,2733,0,1159822
2020-08-14,Gujarat,76569,59622,2748,0,1211047
2020-08-15,Gujarat,77663,60637,2767,0,1262264
2020-08-16,Gujarat,78783,61596,2787,0,1312824
2020-08-17,Gujarat,79816,62679,2802,0,1358364
2020-08-18,Gujarat,80942,63810,2822,0,1415598
2020-08-19,Gujarat,82087,64930,2839,0,1478629
2020-08-20,Gujarat,83262,66053,2855,0,1547120
2020-08-21,Gujarat,84466,67377,2869,0,1620067
2020-08-22,Gujarat,85678,68357,2883,0,1695325
2020-08-23,Gujarat,86779,69329,2897,0,1756133
2020-08-24,Gujarat,87846,70350,2910,0,1819198
2020-08-25,Gujarat,88942,71361,2930,0,1891775
2020-08-26,Gujarat,90139,72408,2947,0,1969724
2020-08-27,Gujarat,91329,73601,2964,0,2045951
2020-08-28,Gujarat,92601,74651,2978,0,2121751
2020-08-29,Gujarat,93883,75762,2991,0,2195985
2020-08-30,Gujarat,95155,76857,3008,0,2265473
2020-08-31,Gujarat,96435,77882,3022,0,2331836
2020-09-01,Gujarat,97745,79013,3036,0,2409906
2020-09-02,Gujarat,99050,80154,3048,0,2484429
2020-09-03,Gujarat,100375,81280,3064,0,2559916
2020-09-04,Gujarat,101695,82498,3078,0,2635369
2020-09-05,Gujarat,103006,83646,3094,0,2708120
2020-09-06,Gujarat,104341,84858,3108,0,2780681
2020-09-07,Gujarat,105671,86134,3123,0,2853371
2020-09-08,Gujarat,106966,87579,3136,0,2925447
2020-09-09,Gujarat,108295,88915,3152,0,3001383
2020-09-10,Gujarat,109627,90330,3167,0,3073534
2020-09-11,Gujarat,110971,91570,3183,0,3145202
2020-09-12,Gujarat,112336,92905,3198,0,3219983
2020-09-13,Gujarat,113662,94110,3213,0,3288811
2020-09-14,Gujarat,114996,95365,3230,0,3360318
2020-09-15,Gujarat,116345,96809,3247,0,3438500
2020-09-16,Gujarat,117709,98256,3259,0,3523653
2020-09-17,Gujarat,119088,99908,3273,0,3609273
2020-09-18,Gujarat,120498,101201,3289,0,3678350
2020-09-19,Gujarat,121930,102671,3305,0,3739782
2020-09-20,Gujarat,123337,103875,3322,0,3800469
2020-09-21,Gujarat,124767,105191,3339,0,3862366
2020-09-22,Gujarat,126169,106512,3355,0,3924463
2020-09-23,Gujarat,127541,107801,3370,0,3986370
2020-09-24,Gujarat,128949,109311,3384,0,4048274
2020-09-25,Gujarat,130391,110590,3396,0,4110186
2020-09-26,Gujarat,131808,112009,3409,0,4172051
2020-09-27,Gujarat,133219,113240,3419,0,4232408
2020-09-28,Gujarat,134623,114576,3431,0,4293724
2020-09-29,Gujarat,136004,115959,3442,0,4356062
2020-09-30,Gujarat,137394,117331,3453,0,4418028
2020-10-01,Gujarat,138745,118665,3463,0,4474766
2020-10-02,Gujarat,140055,119915,3478,0,4531498
2020-10-03,Gujarat,141398,121219,3490,0,4588563
2020-10-04,Gujarat,142700,122465,3499,0,4645263
2020-10-05,Gujarat,144027,123870,3512,0,4702776
2020-10-06,Gujarat,145362,125343,3522,0,4754655
2020-10-07,Gujarat,146673,126757,3531,0,4806040
2020-10-08,Gujarat,147951,128023,3541,0,4858505
2020-10-09,Gujarat,149194,129541,3550,0,4910167
2020-10-10,Gujarat,150415,130997,3560,0,4961455
2020-10-11,Gujarat,151596,132410,3569,0,5012705
2020-10-12,Gujarat,152765,133852,3577,0,5063684
2020-10-13,Gujarat,153923,135227,3587,0,5114677
2020-10-14,Gujarat,155098,136641,3598,0,5165670
2020-10-15,Gujarat,156283,137970,3609,0,5216885
2020-10-16,Gujarat,157474,139249,3620,0,5269542
2020-10-17,Gujarat,158635,140519,3629,0,5322288
2020-10-18,Gujarat,159726,141752,3638,0,5374249
2020-10-19,Gujarat,160722,142899,3646,0,5426621
2020-10-20,Gujarat,161848,144027,3654,0,5479536
2020-10-21,Gujarat,162985,145207,3663,0,5532522
2020-10-22,Gujarat,164121,146408,3670,0,5585445
2020-10-23,Gujarat,165233,147672,3676,0,5638392
2020-10-24,Gujarat,166254,148685,3682,0,5691372
2020-10-25,Gujarat,167173,149648,3689,0,5742742
2020-10-26,Gujarat,168081,150750,3693,0,5793788
2020-10-27,Gujarat,169073,151988,3698,0,5845715
2020-10-28,Gujarat,170053,153095,3704,0,5897627
2020-10-29,Gujarat,171040,154178,3708,0,5950616
2020-10-30,Gujarat,172009,155205,3714,0,6002273
2020-10-31,Gujarat,172944,156219,3719,0,6053847
2020-11-01,Gujarat,173804,157347,3724,0,6104931
2020-11-02,Gujarat,174679,158351,3728,0,6157811
2020-11-03,Gujarat,175633,159548,3734,0,6210550
2020-11-04,Gujarat,176608,160570,3740,0,6262122
2020-11-05,Gujarat,177598,161625,3747,0,6304418
2020-11-06,Gujarat,178633,162946,3751,0,6365202
2020-11-07,Gujarat,179679,163877,3756,0,6416963
2020-11-08,Gujarat,180699,164696,3763,0,6468154
2020-11-09,Gujarat,181670,165689,3768,0,6519943
2020-11-10,Gujarat,182719,166568,3773,0,6572903
2020-11-11,Gujarat,183844,167920,3779,0,6625876
2020-11-12,Gujarat,184964,168958,3785,0,6680500
2020-11-13,Gujarat,186116,170036,3791,0,6734467
2020-11-14,Gujarat,187240,171031,3797,0,6787440
2020-11-15,Gujarat,188310,172032,3803,0,6837282
2020-11-16,Gujarat,189236,173072,3808,0,6876665
2020-11-17,Gujarat,190361,174188,3815,0,6923993
2020-11-18,Gujarat,191642,175462,3823,0,6978249
