Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-04-27,Jammu and Kashmir,546,164,7,0,14988
2020-04-28,Jammu and Kashmir,565,176,8,0,16619
2020-04-29,Jammu and Kashmir,581,192,8,0,18450
2020-04-30,Jammu and Kashmir,614,216,8,0,19746
2020-05-01,Jammu and Kashmir,639,247,8,0,21695
2020-05-02,Jammu and Kashmir,666,254,8,0,23406
2020-05-03,Jammu and Kashmir,701,287,8,0,26038
2020-05-04,Jammu and Kashmir,726,303,8,0,28199
2020-05-05,Jammu and Kashmir,741,320,8,0,31312
2020-05-06,Jammu and Kashmir,775,322,8,0,34277
2020-05-07,Jammu and Kashmir,793,335,9,0,37706
2020-05-08,Jammu and Kashmir,823,364,9,0,42427
2020-05-09,Jammu and Kashmir,836,368,9,0,44753
2020-05-10,Jammu and Kashmir,861,383,9,0,47080
2020-05-11,Jammu and Kashmir,879,427,10,0,51334
2020-05-12,Jammu and Kashmir,934,455,10,0,53726
2020-05-13,Jammu and Kashmir,971,466,11,0,57111
2020-05-14,Jammu and Kashmir,983,485,11,0,63515
2020-05-15,Jammu and Kashmir,1013,513,11,0,70306
2020-05-16,Jammu and Kashmir,1121,542,12,0,76191
2020-05-17,Jammu and Kashmir,1183,575,13,0,80934
2020-05-18,Jammu and Kashmir,1289,609,15,0,88601
2020-05-19,Jammu and Kashmir,1317,647,17,0,96826
2020-05-20,Jammu and Kashmir,1390,678,18,0,101950
2020-05-21,Jammu and Kashmir,1449,684,20,0,107108
2020-05-22,Jammu and Kashmir,1489,720,20,0,114859
2020-05-23,Jammu and Kashmir,1569,774,21,0,124074
2020-05-24,Jammu and Kashmir,1621,809,21,0,130433
2020-05-25,Jammu and Kashmir,1668,809,23,0,134188
2020-05-26,Jammu and Kashmir,1759,833,24,0,140962
2020-05-27,Jammu and Kashmir,1921,854,26,0,145162
2020-05-28,Jammu and Kashmir,2036,859,27,0,153522
2020-05-29,Jammu and Kashmir,2164,875,28,0,158729
2020-05-30,Jammu and Kashmir,2341,908,28,0,164581
2020-05-31,Jammu and Kashmir,2446,927,28,0,171045
2020-06-01,Jammu and Kashmir,2601,946,31,0,176309
2020-06-02,Jammu and Kashmir,2718,953,33,0,183067
2020-06-03,Jammu and Kashmir,2857,1007,34,0,189364
2020-06-04,Jammu and Kashmir,3142,1048,35,0,195677
2020-06-05,Jammu and Kashmir,3324,1086,36,0,202257
2020-06-06,Jammu and Kashmir,3467,1126,39,0,211880
2020-06-07,Jammu and Kashmir,4087,1216,41,0,218481
2020-06-08,Jammu and Kashmir,4285,1324,45,0,227906
2020-06-09,Jammu and Kashmir,4346,1506,48,0,235816
2020-06-10,Jammu and Kashmir,4507,1671,51,0,241891
2020-06-11,Jammu and Kashmir,4574,1820,52,0,247267
2020-06-12,Jammu and Kashmir,4730,2086,53,0,254059
2020-06-13,Jammu and Kashmir,4878,2269,55,0,260098
2020-06-14,Jammu and Kashmir,5041,2389,59,0,266163
2020-06-15,Jammu and Kashmir,5220,2604,62,0,271416
2020-06-16,Jammu and Kashmir,5298,2781,63,0,276174
2020-06-17,Jammu and Kashmir,5406,2914,64,0,282268
2020-06-18,Jammu and Kashmir,5555,3144,71,0,289027
2020-06-19,Jammu and Kashmir,5680,3194,75,0,295202
2020-06-20,Jammu and Kashmir,5834,3336,81,0,301209
2020-06-21,Jammu and Kashmir,5956,3382,82,0,307638
2020-06-22,Jammu and Kashmir,6088,3531,85,0,313687
2020-06-23,Jammu and Kashmir,6236,3642,87,0,319664
2020-06-24,Jammu and Kashmir,6422,3818,88,0,326430
2020-06-25,Jammu and Kashmir,6549,3967,90,0,332445
2020-06-26,Jammu and Kashmir,6762,4080,91,0,338903
2020-06-27,Jammu and Kashmir,6966,4225,93,0,345426
2020-06-28,Jammu and Kashmir,7093,4316,94,0,351865
2020-06-29,Jammu and Kashmir,7237,4585,95,0,358530
2020-06-30,Jammu and Kashmir,7497,4722,101,0,365058
2020-07-01,Jammu and Kashmir,7695,4856,105,0,371486
2020-07-02,Jammu and Kashmir,7849,4974,115,0,377961
2020-07-03,Jammu and Kashmir,8019,5075,119,0,385501
2020-07-04,Jammu and Kashmir,8246,5143,127,0,392919
2020-07-05,Jammu and Kashmir,8429,5255,132,0,399385
2020-07-06,Jammu and Kashmir,8675,5318,138,0,406212
2020-07-07,Jammu and Kashmir,8931,5399,143,0,413358
2020-07-08,Jammu and Kashmir,9261,5567,149,0,421571
2020-07-09,Jammu and Kashmir,9501,5695,154,0,429787
2020-07-10,Jammu and Kashmir,9888,5786,159,0,437928
2020-07-11,Jammu and Kashmir,10156,5895,169,0,445169
2020-07-12,Jammu and Kashmir,10513,5979,179,0,452455
2020-07-13,Jammu and Kashmir,10827,6095,187,0,459703
2020-07-14,Jammu and Kashmir,11173,6223,195,0,466333
2020-07-15,Jammu and Kashmir,11666,6337,206,0,474149
2020-07-16,Jammu and Kashmir,12156,6446,222,0,481452
2020-07-17,Jammu and Kashmir,12757,6558,231,0,489382
2020-07-18,Jammu and Kashmir,13198,7165,236,0,498007
2020-07-19,Jammu and Kashmir,13899,7811,244,0,507678
2020-07-20,Jammu and Kashmir,14650,8274,254,0,518029
2020-07-21,Jammu and Kashmir,15258,8455,263,0,528946
2020-07-22,Jammu and Kashmir,15711,8607,273,0,537891
2020-07-23,Jammu and Kashmir,16429,8709,282,0,548877
2020-07-24,Jammu and Kashmir,16782,9217,296,0,559399
2020-07-25,Jammu and Kashmir,17305,9517,305,0,570508
2020-07-26,Jammu and Kashmir,17920,9928,312,0,581707
2020-07-27,Jammu and Kashmir,18390,10402,321,0,592482
2020-07-28,Jammu and Kashmir,18879,10885,333,0,603728
2020-07-29,Jammu and Kashmir,19419,11322,348,0,615380
2020-07-30,Jammu and Kashmir,19869,11842,365,0,627387
2020-07-31,Jammu and Kashmir,20359,12217,377,0,637515
2020-08-01,Jammu and Kashmir,20972,12871,388,0,647271
2020-08-02,Jammu and Kashmir,21416,13127,396,0,654117
2020-08-03,Jammu and Kashmir,22006,14032,407,0,662941
2020-08-04,Jammu and Kashmir,22396,14856,417,0,671413
2020-08-05,Jammu and Kashmir,22955,15244,426,0,679415
2020-08-06,Jammu and Kashmir,23454,15708,436,0,686808
2020-08-07,Jammu and Kashmir,23927,16218,449,0,695620
2020-08-08,Jammu and Kashmir,24390,16667,459,0,706780
2020-08-09,Jammu and Kashmir,24897,17003,472,0,717110
2020-08-10,Jammu and Kashmir,25367,17375,478,0,725542
2020-08-11,Jammu and Kashmir,25931,17979,490,0,738203
2020-08-12,Jammu and Kashmir,26413,18523,498,0,750847
2020-08-13,Jammu and Kashmir,26949,19302,509,0,763211
2020-08-14,Jammu and Kashmir,27489,19942,520,0,775333
2020-08-15,Jammu and Kashmir,28021,20676,527,0,785475
2020-08-16,Jammu and Kashmir,28470,20943,542,0,793537
2020-08-17,Jammu and Kashmir,28892,21296,548,0,801329
2020-08-18,Jammu and Kashmir,29326,21886,561,0,811167
2020-08-19,Jammu and Kashmir,30034,22497,572,0,822574
2020-08-20,Jammu and Kashmir,30717,23225,578,0,833403
2020-08-21,Jammu and Kashmir,31371,23805,593,0,844641
2020-08-22,Jammu and Kashmir,31981,24398,608,0,855991
2020-08-23,Jammu and Kashmir,32647,24832,617,0,868594
2020-08-24,Jammu and Kashmir,33075,25205,624,0,877836
2020-08-25,Jammu and Kashmir,33776,25594,638,0,888127
2020-08-26,Jammu and Kashmir,34480,26193,657,0,902677
2020-08-27,Jammu and Kashmir,35135,26721,671,0,915226
2020-08-28,Jammu and Kashmir,35831,27372,678,0,929733
2020-08-29,Jammu and Kashmir,36377,28020,685,0,943981
2020-08-30,Jammu and Kashmir,37163,28510,694,0,956733
2020-08-31,Jammu and Kashmir,37698,29015,703,0,966412
2020-09-01,Jammu and Kashmir,38223,29484,717,0,978882
2020-09-02,Jammu and Kashmir,38864,30079,732,0,996481
2020-09-03,Jammu and Kashmir,39943,30759,743,0,1012892
2020-09-04,Jammu and Kashmir,40990,31435,755,0,1031316
2020-09-05,Jammu and Kashmir,42241,31924,770,0,1051826
2020-09-06,Jammu and Kashmir,43557,32327,784,0,1074998
2020-09-07,Jammu and Kashmir,44570,32760,801,0,1088652
2020-09-08,Jammu and Kashmir,45925,33251,815,0,1107406
2020-09-09,Jammu and Kashmir,47542,33871,832,0,1131076
2020-09-10,Jammu and Kashmir,49134,34215,845,0,1152563
2020-09-11,Jammu and Kashmir,50712,34689,854,0,1177773
2020-09-12,Jammu and Kashmir,52410,35285,864,0,1203799
2020-09-13,Jammu and Kashmir,54096,35737,878,0,1231698
2020-09-14,Jammu and Kashmir,55325,36381,895,0,1248495
2020-09-15,Jammu and Kashmir,56654,37062,914,0,1270310
2020-09-16,Jammu and Kashmir,58244,37809,932,0,1297329
2020-09-17,Jammu and Kashmir,59711,38521,951,0,1320240
2020-09-18,Jammu and Kashmir,61041,39305,966,0,1345750
2020-09-19,Jammu and Kashmir,62533,40265,987,0,1369702
2020-09-20,Jammu and Kashmir,63990,40957,1001,0,1396729
2020-09-21,Jammu and Kashmir,65026,42115,1024,0,1415364
2020-09-22,Jammu and Kashmir,66261,43734,1042,0,1436409
2020-09-23,Jammu and Kashmir,67510,46530,1062,0,1464565
2020-09-24,Jammu and Kashmir,68614,48079,1084,0,1487962
2020-09-25,Jammu and Kashmir,69832,49557,1105,0,1513224
2020-09-26,Jammu and Kashmir,71049,51494,1125,0,1539284
2020-09-27,Jammu and Kashmir,72190,52859,1132,0,1563309
2020-09-28,Jammu and Kashmir,73014,54267,1146,0,1581606
2020-09-29,Jammu and Kashmir,74095,55517,1164,0,1600606
2020-09-30,Jammu and Kashmir,75070,56872,1181,0,1622775
2020-10-01,Jammu and Kashmir,76163,58552,1198,0,1643722
2020-10-02,Jammu and Kashmir,77253,59952,1212,0,1667587
2020-10-03,Jammu and Kashmir,78228,61351,1231,0,1685809
2020-10-04,Jammu and Kashmir,79106,62404,1242,0,1707503
2020-10-05,Jammu and Kashmir,79738,63790,1252,0,1723337
2020-10-06,Jammu and Kashmir,80476,65496,1268,0,1741300
2020-10-07,Jammu and Kashmir,81097,67684,1282,0,1761792
2020-10-08,Jammu and Kashmir,81793,69020,1291,0,1780540
2020-10-09,Jammu and Kashmir,82429,69979,1306,0,1800252
2020-10-10,Jammu and Kashmir,83064,70955,1313,0,1818753
2020-10-11,Jammu and Kashmir,83633,71845,1322,0,1839765
2020-10-12,Jammu and Kashmir,84031,72706,1333,0,1854486
2020-10-13,Jammu and Kashmir,84708,73502,1340,0,1875262
2020-10-14,Jammu and Kashmir,85409,74318,1352,0,1902884
2020-10-15,Jammu and Kashmir,86057,75641,1358,0,1929126
2020-10-16,Jammu and Kashmir,86754,76479,1366,0,1952850
2020-10-17,Jammu and Kashmir,87364,77288,1372,0,1978626
2020-10-18,Jammu and Kashmir,87942,77886,1379,0,2004113
2020-10-19,Jammu and Kashmir,88369,78667,1388,0,2023294
2020-10-20,Jammu and Kashmir,88958,79437,1397,0,2048631
2020-10-21,Jammu and Kashmir,89582,80092,1402,0,2075701
2020-10-22,Jammu and Kashmir,90166,80802,1412,0,2100760
2020-10-23,Jammu and Kashmir,90752,81486,1424,0,2125790
2020-10-24,Jammu and Kashmir,91329,82219,1430,0,2153529
2020-10-25,Jammu and Kashmir,91861,82858,1438,0,2175682
2020-10-26,Jammu and Kashmir,92225,83485,1444,0,2194292
2020-10-27,Jammu and Kashmir,92677,84236,1451,0,2214645
2020-10-28,Jammu and Kashmir,93213,84782,1455,0,2238671
2020-10-29,Jammu and Kashmir,93764,85370,1466,0,2261736
2020-10-30,Jammu and Kashmir,94330,86024,1471,0,2284588
2020-10-31,Jammu and Kashmir,94785,86888,1478,0,2303954
2020-11-01,Jammu and Kashmir,95325,87517,1482,0,2324411
2020-11-02,Jammu and Kashmir,95710,88140,1490,0,2343543
2020-11-03,Jammu and Kashmir,96188,88718,1502,0,2366741
2020-11-04,Jammu and Kashmir,96700,89254,1511,0,2391065
2020-11-05,Jammu and Kashmir,97224,89905,1517,0,2414248
2020-11-06,Jammu and Kashmir,97805,90537,1523,0,2439196
2020-11-07,Jammu and Kashmir,98337,91225,1528,0,2461279
2020-11-08,Jammu and Kashmir,98892,91681,1533,0,2486241
2020-11-09,Jammu and Kashmir,99352,92245,1542,0,2505835
2020-11-10,Jammu and Kashmir,99844,92880,1549,0,2529786
2020-11-11,Jammu and Kashmir,100351,93313,1558,0,2551946
2020-11-12,Jammu and Kashmir,100968,93824,1566,0,2578555
2020-11-13,Jammu and Kashmir,101594,94375,1574,0,2603471
2020-11-14,Jammu and Kashmir,102159,94851,1580,0,2628297
2020-11-15,Jammu and Kashmir,102619,95342,1589,0,2645975
2020-11-16,Jammu and Kashmir,103009,95824,1597,0,2660991
2020-11-17,Jammu and Kashmir,103581,96392,1604,0,2677771
2020-11-18,Jammu and Kashmir,104155,96972,1613,0,2701918
