Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-10-24,Madhya Pradesh,166298,151946,2875,0,2750620
2020-10-25,Madhya Pradesh,167249,153127,2885,0,2781721
2020-10-26,Madhya Pradesh,167969,154222,2890,0,2807820
2020-10-27,Madhya Pradesh,168483,155232,2898,0,2827043
2020-10-28,Madhya Pradesh,169271,156264,2913,0,2853030
2020-10-29,Madhya Pradesh,169999,157381,2929,0,2879262
2020-10-30,Madhya Pradesh,170690,158455,2941,0,2908257
2020-10-31,Madhya Pradesh,171359,159479,2951,0,2934314
2020-11-01,Madhya Pradesh,172082,160586,2958,0,2958883
2020-11-02,Madhya Pradesh,172717,161454,2965,0,2983044
2020-11-03,Madhya Pradesh,173384,162366,2974,0,3016456
2020-11-04,Madhya Pradesh,174091,163250,2987,0,3042647
2020-11-05,Madhya Pradesh,174825,164067,2992,0,3069092
2020-11-06,Madhya Pradesh,175603,164923,3004,0,3096294
2020-11-07,Madhya Pradesh,176468,165715,3017,0,3123070
2020-11-08,Madhya Pradesh,177359,166403,3028,0,3151590
2020-11-09,Madhya Pradesh,178168,167084,3034,0,3177147
2020-11-10,Madhya Pradesh,179068,167877,3042,0,3202500
2020-11-11,Madhya Pradesh,179951,168568,3055,0,3227919
2020-11-12,Madhya Pradesh,180997,169260,3065,0,3254457
2020-11-13,Madhya Pradesh,182045,170093,3076,0,3280711
2020-11-14,Madhya Pradesh,183057,170969,3083,0,3308898
2020-11-15,Madhya Pradesh,183927,171691,3090,0,3323954
2020-11-16,Madhya Pradesh,184524,172436,3092,0,3336926
2020-11-17,Madhya Pradesh,185446,173284,3102,0,3354884
2020-11-18,Madhya Pradesh,186655,174202,3115,0,3377699
