Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-08-14,Haryana,45614,38348,518,0,817509
2020-08-15,Haryana,46410,38939,528,0,830477
2020-08-16,Haryana,47153,39601,538,0,844422
2020-08-17,Haryana,48040,40610,550,0,854757
2020-08-18,Haryana,48936,41298,557,0,867458
2020-08-19,Haryana,49930,42056,567,0,889259
2020-08-20,Haryana,50926,42793,578,0,910877
2020-08-21,Haryana,52129,43413,585,0,926568
2020-08-22,Haryana,53290,44013,597,0,944764
2020-08-23,Haryana,54386,44822,603,0,964297
2020-08-24,Haryana,55460,45405,613,0,983187
2020-08-25,Haryana,56608,46496,623,0,1001781
2020-08-26,Haryana,58005,47613,634,0,1025524
2020-08-27,Haryana,59298,48690,646,0,1051189
2020-08-28,Haryana,60596,49710,661,0,1076063
2020-08-29,Haryana,61987,50711,670,0,1103832
2020-08-30,Haryana,63282,51620,682,0,1130073
2020-08-31,Haryana,64732,52672,689,0,1150126
2020-09-01,Haryana,66426,53835,706,0,1172778
2020-09-02,Haryana,68218,54875,721,0,1195800
2020-09-03,Haryana,70099,55889,740,0,1220075
2020-09-04,Haryana,71983,57171,759,0,1245640
2020-09-05,Haryana,74272,58580,781,0,1268518
2020-09-06,Haryana,76549,60051,806,0,1294598
2020-09-07,Haryana,78773,61611,829,0,1317045
2020-09-08,Haryana,81059,63315,854,0,1334010
2020-09-09,Haryana,83353,65143,882,0,1370399
2020-09-10,Haryana,85944,66705,907,0,1399628
2020-09-11,Haryana,88332,68525,932,0,1431602
2020-09-12,Haryana,91115,70713,956,0,1461644
2020-09-13,Haryana,93641,72587,975,0,1490034
2020-09-14,Haryana,96129,74712,1000,0,1514575
2020-09-15,Haryana,98622,77166,1026,0,1536656
2020-09-16,Haryana,101316,78937,1045,0,1565646
2020-09-17,Haryana,103773,81690,1069,0,1594079
2020-09-18,Haryana,106261,83878,1092,0,1623268
2020-09-19,Haryana,108952,86150,1120,0,1651482
2020-09-20,Haryana,111257,88697,1149,0,1681221
2020-09-21,Haryana,113075,90884,1177,0,1706758
2020-09-22,Haryana,114870,93776,1206,0,1729974
2020-09-23,Haryana,116856,96347,1233,0,1758243
2020-09-24,Haryana,118554,98410,1255,0,1783274
2020-09-25,Haryana,120578,101273,1273,0,1803327
2020-09-26,Haryana,122267,103827,1291,0,1827148
2020-09-27,Haryana,123782,105990,1307,0,1851457
2020-09-28,Haryana,125412,108411,1331,0,1872894
2020-09-29,Haryana,126974,110814,1356,0,1893886
2020-09-30,Haryana,128599,112877,1382,0,1920181
2020-10-01,Haryana,129912,115038,1402,0,1947071
2020-10-02,Haryana,131388,116716,1425,0,1973593
2020-10-03,Haryana,132576,118258,1450,0,1999250
2020-10-04,Haryana,133878,120341,1470,0,2021267
2020-10-05,Haryana,134909,121596,1491,0,2040177
2020-10-06,Haryana,136115,123286,1509,0,2079160
2020-10-07,Haryana,137398,124841,1528,0,2103722
2020-10-08,Haryana,138682,126267,1548,0,2130281
2020-10-09,Haryana,139932,127540,1562,0,2156747
2020-10-10,Haryana,141090,128841,1572,0,2184243
2020-10-11,Haryana,142155,130003,1579,0,2207900
2020-10-12,Haryana,143221,131228,1592,0,2228869
2020-10-13,Haryana,144302,132382,1601,0,2249349
2020-10-14,Haryana,145507,133706,1614,0,2273580
2020-10-15,Haryana,146706,134719,1623,0,2299341
2020-10-16,Haryana,147933,135858,1634,0,2324943
2020-10-17,Haryana,149081,137176,1640,0,2350871
2020-10-18,Haryana,150033,138351,1640,0,2371474
2020-10-19,Haryana,151234,139511,1648,0,2387906
2020-10-20,Haryana,152174,140436,1660,0,2406566
2020-10-21,Haryana,153367,141506,1674,0,2429010
2020-10-22,Haryana,154495,142798,1688,0,2455407
2020-10-23,Haryana,155765,143978,1705,0,2480029
2020-10-24,Haryana,157064,145196,1720,0,2505052
2020-10-25,Haryana,158304,146282,1727,0,2527343
2020-10-26,Haryana,159457,147566,1737,0,2543257
2020-10-27,Haryana,160705,148503,1750,0,2562470
2020-10-28,Haryana,162223,149451,1758,0,2587171
2020-10-29,Haryana,163817,150660,1766,0,2611412
2020-10-30,Haryana,165467,151839,1777,0,2636083
2020-10-31,Haryana,167210,153230,1789,0,2660556
2020-11-01,Haryana,168880,154451,1795,0,2680435
2020-11-02,Haryana,170446,155717,1810,0,2694833
2020-11-03,Haryana,172130,156975,1817,0,2714652
2020-11-04,Haryana,174082,158136,1836,0,2738375
2020-11-05,Haryana,176146,159643,1859,0,2759529
2020-11-06,Haryana,178413,161176,1880,0,2782656
2020-11-07,Haryana,180424,162814,1897,0,2809277
2020-11-08,Haryana,182804,164444,1912,0,2833607
2020-11-09,Haryana,185231,166595,1919,0,2852300
2020-11-10,Haryana,187777,168421,1935,0,2875690
2020-11-11,Haryana,190323,170250,1958,0,2900690
2020-11-12,Haryana,193111,172265,1979,0,2930335
2020-11-13,Haryana,195799,174380,2006,0,2956315
2020-11-14,Haryana,197917,176368,2011,0,2979336
2020-11-15,Haryana,199874,178298,2019,0,2995118
2020-11-16,Haryana,202027,180647,2038,0,3005801
2020-11-17,Haryana,204477,183261,2063,0,3021179
2020-11-18,Haryana,207039,185403,2093,0,3046661
