Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-09-11,West Bengal,196332,169043,3828,0,2375609
2020-09-12,West Bengal,199493,172085,3887,0,2422740
2020-09-13,West Bengal,202708,175139,3945,0,2470058
2020-09-14,West Bengal,205919,178223,4003,0,2517595
2020-09-15,West Bengal,209146,181142,4062,0,2562821
2020-09-16,West Bengal,212383,184113,4123,0,2608534
2020-09-17,West Bengal,215580,187061,4183,0,2654070
2020-09-18,West Bengal,218772,190021,4242,0,2699299
2020-09-19,West Bengal,221960,193014,4298,0,2744862
2020-09-20,West Bengal,225137,195972,4359,0,2790518
2020-09-21,West Bengal,228302,198983,4421,0,2833831
2020-09-22,West Bengal,231484,202030,4483,0,2879278
2020-09-23,West Bengal,234673,205028,4544,0,2924507
2020-09-24,West Bengal,237869,208042,4606,0,2967939
2020-09-25,West Bengal,241059,211020,4665,0,3011754
2020-09-26,West Bengal,244240,213975,4721,0,3055039
2020-09-27,West Bengal,247425,216921,4781,0,3098657
2020-09-28,West Bengal,250580,219844,4837,0,3139938
2020-09-29,West Bengal,253768,222805,4899,0,3183697
2020-09-30,West Bengal,257049,225759,4958,0,3227462
2020-10-01,West Bengal,260324,228755,5017,0,3271316
2020-10-02,West Bengal,263634,231699,5070,0,3314598
2020-10-03,West Bengal,266974,234712,5132,0,3355726
2020-10-04,West Bengal,270331,237698,5194,0,3397988
2020-10-05,West Bengal,273679,240707,5255,0,3438128
2020-10-06,West Bengal,277049,243743,5318,0,3480510
2020-10-07,West Bengal,280504,246767,5376,0,3523161
2020-10-08,West Bengal,284030,249737,5439,0,3565602
2020-10-09,West Bengal,287603,252806,5501,0,3608134
2020-10-10,West Bengal,291194,255838,5563,0,3650989
2020-10-11,West Bengal,294806,258948,5622,0,3693600
2020-10-12,West Bengal,298389,262103,5682,0,3733656
2020-10-13,West Bengal,302020,265288,5744,0,3775893
2020-10-14,West Bengal,305697,268384,5808,0,3818442
2020-10-15,West Bengal,309417,271563,5870,0,3861095
2020-10-16,West Bengal,313188,274757,5931,0,3904322
2020-10-17,West Bengal,317053,277940,5992,0,3947750
2020-10-18,West Bengal,321036,281053,6056,0,3991270
2020-10-19,West Bengal,325028,284325,6119,0,4034889
2020-10-20,West Bengal,329057,287707,6180,0,4078651
2020-10-21,West Bengal,333126,291303,6244,0,4122243
2020-10-22,West Bengal,337283,294911,6308,0,4166495
2020-10-23,West Bengal,341426,298587,6368,0,4211077
2020-10-24,West Bengal,345574,302340,6427,0,4255801
2020-10-25,West Bengal,349701,306197,6487,0,4298339
2020-10-26,West Bengal,353822,310086,6546,0,4340570
2020-10-27,West Bengal,357779,314003,6604,0,4382678
2020-10-28,West Bengal,361703,317928,6664,0,4425231
2020-10-29,West Bengal,365692,321873,6725,0,4468496
2020-10-30,West Bengal,369671,325888,6784,0,4512270
2020-10-31,West Bengal,373664,329937,6841,0,4556425
2020-11-01,West Bengal,377651,333990,6900,0,4600882
2020-11-02,West Bengal,381608,338075,6957,0,4644119
2020-11-03,West Bengal,385589,342133,7013,0,4688295
2020-11-04,West Bengal,389576,346262,7068,0,4733508
2020-11-05,West Bengal,393524,350449,7122,0,4778975
2020-11-06,West Bengal,397466,354732,7177,0,4824327
2020-11-07,West Bengal,401394,359071,7235,0,4869554
2020-11-08,West Bengal,405314,363454,7294,0,4914741
2020-11-09,West Bengal,409221,367850,7350,0,4959087
2020-11-10,West Bengal,413112,372265,7403,0,5003204
2020-11-11,West Bengal,416984,376696,7452,0,5047335
2020-11-12,West Bengal,420840,381149,7506,0,5091700
2020-11-13,West Bengal,424675,385617,7557,0,5136012
2020-11-14,West Bengal,428498,390096,7610,0,5180139
2020-11-15,West Bengal,431551,394576,7661,0,5218797
2020-11-16,West Bengal,434563,398952,7714,0,5256924
2020-11-17,West Bengal,438217,403340,7766,0,5301162
2020-11-18,West Bengal,441885,407769,7820,0,5345681
