Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-09-24,Kerala,154457,107850,614,74,2600359
2020-09-25,Kerala,160934,111331,636,75,2657430
2020-09-26,Kerala,167940,114530,657,75,2717040
2020-09-27,Kerala,175385,117921,678,77,2770734
2020-09-28,Kerala,179923,121268,698,78,2804319
2020-09-29,Kerala,187277,124688,720,78,2862094
2020-09-30,Kerala,196107,128224,743,79,2925776
2020-10-01,Kerala,204242,131052,772,79,2985534
2020-10-02,Kerala,213500,135144,792,82,3049791
2020-10-03,Kerala,221334,139620,814,82,3104878
2020-10-04,Kerala,229887,144471,837,82,3164072
2020-10-05,Kerala,234929,149111,860,85,3198423
2020-10-06,Kerala,242800,154092,885,85,3263691
2020-10-07,Kerala,253406,160253,907,85,3340242
2020-10-08,Kerala,258851,167256,931,85,3402903
2020-10-09,Kerala,268101,175304,956,85,3471365
2020-10-10,Kerala,279856,182874,979,85,3538678
2020-10-11,Kerala,289203,191798,1004,85,3594320
2020-10-12,Kerala,295133,199634,1026,85,3628429
2020-10-13,Kerala,303897,207357,1047,86,3676682
2020-10-14,Kerala,310141,215149,1067,88,3726738
2020-10-15,Kerala,317930,222231,1090,92,3776892
2020-10-16,Kerala,325213,228998,1114,93,3828728
2020-10-17,Kerala,334229,236989,1140,96,3880795
2020-10-18,Kerala,341860,245399,1162,99,3939199
2020-10-19,Kerala,346882,252868,1183,100,3975798
2020-10-20,Kerala,353473,260243,1207,101,4029699
2020-10-21,Kerala,361842,267082,1233,102,4091729
2020-10-22,Kerala,369324,274675,1256,102,4147822
2020-10-23,Kerala,377835,280793,1282,102,4212611
2020-10-24,Kerala,386088,287261,1307,102,4280204
2020-10-25,Kerala,392931,294910,1333,103,4328416
2020-10-26,Kerala,397218,302017,1353,104,4363557
2020-10-27,Kerala,402675,309032,1377,105,4409750
2020-10-28,Kerala,411465,316692,1404,105,4476730
2020-10-29,Kerala,418485,325166,1430,105,4531069
2020-10-30,Kerala,425123,332994,1458,106,4585050
2020-10-31,Kerala,433106,340324,1485,107,4645049
2020-11-01,Kerala,440131,348835,1513,108,4695059
2020-11-02,Kerala,444269,355943,1534,111,4728404
2020-11-03,Kerala,451131,364745,1560,113,4789542
2020-11-04,Kerala,459647,372951,1588,113,4860812
2020-11-05,Kerala,466467,380650,1614,116,4922200
2020-11-06,Kerala,473469,388504,1641,116,4985584
2020-11-07,Kerala,480670,395624,1669,116,5049635
2020-11-08,Kerala,486110,402477,1693,117,5098433
2020-11-09,Kerala,489703,408460,1715,118,5130922
2020-11-10,Kerala,495713,415158,1743,118,5185673
2020-11-11,Kerala,502720,422410,1772,118,5249865
2020-11-12,Kerala,508257,428529,1797,118,5307067
2020-11-13,Kerala,514061,434730,1822,118,5365288
2020-11-14,Kerala,520418,441523,1848,118,5426841
2020-11-15,Kerala,524999,448207,1869,118,5472967
2020-11-16,Kerala,527709,454774,1888,118,5498108
2020-11-17,Kerala,533501,461394,1915,118,5554265
2020-11-18,Kerala,539920,468460,1943,118,5621634
