Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-06-21,Himachal Pradesh,673,417,7,16,64338
2020-06-22,Himachal Pradesh,727,429,7,16,65189
2020-06-23,Himachal Pradesh,775,432,7,16,67020
2020-06-24,Himachal Pradesh,806,466,7,16,68899
2020-06-25,Himachal Pradesh,839,474,8,16,71078
2020-06-26,Himachal Pradesh,864,494,8,16,72688
2020-06-27,Himachal Pradesh,894,501,8,16,74764
2020-06-28,Himachal Pradesh,916,518,8,16,76556
2020-06-29,Himachal Pradesh,942,556,8,16,77384
2020-06-30,Himachal Pradesh,953,575,9,16,79499
2020-07-01,Himachal Pradesh,979,617,9,16,81516
2020-07-02,Himachal Pradesh,1014,632,9,16,83553
2020-07-03,Himachal Pradesh,1033,671,9,16,85116
2020-07-04,Himachal Pradesh,1046,696,10,16,87019
2020-07-05,Himachal Pradesh,1063,724,10,16,88459
2020-07-06,Himachal Pradesh,1077,750,10,16,89305
2020-07-07,Himachal Pradesh,1083,777,10,16,91175
2020-07-08,Himachal Pradesh,1101,820,10,16,93018
2020-07-09,Himachal Pradesh,1140,833,10,16,94720
2020-07-10,Himachal Pradesh,1171,872,10,16,96268
2020-07-11,Himachal Pradesh,1182,895,10,16,98367
2020-07-12,Himachal Pradesh,1213,916,10,16,100315
2020-07-13,Himachal Pradesh,1243,927,10,16,101200
2020-07-14,Himachal Pradesh,1309,938,10,16,103521
2020-07-15,Himachal Pradesh,1341,966,10,16,105734
2020-07-16,Himachal Pradesh,1377,971,10,16,108157
2020-07-17,Himachal Pradesh,1417,1011,10,16,110585
2020-07-18,Himachal Pradesh,1457,1030,10,18,113129
2020-07-19,Himachal Pradesh,1521,1059,10,18,115298
2020-07-20,Himachal Pradesh,1631,1067,10,18,116795
2020-07-21,Himachal Pradesh,1664,1077,11,18,119220
2020-07-22,Himachal Pradesh,1725,1105,11,18,121688
2020-07-23,Himachal Pradesh,1834,1136,11,18,124683
2020-07-24,Himachal Pradesh,1954,1145,12,18,127555
2020-07-25,Himachal Pradesh,2049,1173,12,18,130253
2020-07-26,Himachal Pradesh,2176,1198,13,18,132703
2020-07-27,Himachal Pradesh,2270,1216,13,18,134606
2020-07-28,Himachal Pradesh,2330,1234,13,18,137251
2020-07-29,Himachal Pradesh,2403,1332,13,15,139955
2020-07-30,Himachal Pradesh,2506,1387,13,17,142618
2020-07-31,Himachal Pradesh,2564,1459,13,17,145154
2020-08-01,Himachal Pradesh,2634,1502,13,17,147997
2020-08-02,Himachal Pradesh,2703,1559,13,17,150186
2020-08-03,Himachal Pradesh,2818,1658,13,20,151574
2020-08-04,Himachal Pradesh,2879,1710,13,28,152958
2020-08-05,Himachal Pradesh,2916,1762,13,28,156104
2020-08-06,Himachal Pradesh,3047,1865,13,28,158537
2020-08-07,Himachal Pradesh,3150,1954,13,28,161232
2020-08-08,Himachal Pradesh,3264,2081,13,28,163395
2020-08-09,Himachal Pradesh,3371,2181,14,28,165496
2020-08-10,Himachal Pradesh,3463,2205,16,28,166469
2020-08-11,Himachal Pradesh,3497,2273,17,28,168843
2020-08-12,Himachal Pradesh,3636,2362,17,28,171538
2020-08-13,Himachal Pradesh,3816,2435,18,36,172985
2020-08-14,Himachal Pradesh,3874,2551,18,36,175666
2020-08-15,Himachal Pradesh,3993,2632,18,36,178075
2020-08-16,Himachal Pradesh,4156,2720,18,42,179024
2020-08-17,Himachal Pradesh,4174,2834,18,42,180357
2020-08-18,Himachal Pradesh,4235,2923,18,42,183224
2020-08-19,Himachal Pradesh,4411,2992,20,42,185707
2020-08-20,Himachal Pradesh,4538,3085,22,42,188344
2020-08-21,Himachal Pradesh,4728,3234,24,49,190476
2020-08-22,Himachal Pradesh,4895,3341,28,49,192580
2020-08-23,Himachal Pradesh,5001,3461,28,49,194380
2020-08-24,Himachal Pradesh,5101,3584,28,54,195581
2020-08-25,Himachal Pradesh,5154,3748,29,54,198010
2020-08-26,Himachal Pradesh,5321,3810,31,53,203825
2020-08-27,Himachal Pradesh,5501,4008,32,44,206308
2020-08-28,Himachal Pradesh,5637,4149,32,44,208609
2020-08-29,Himachal Pradesh,5781,4266,33,44,211028
2020-08-30,Himachal Pradesh,5945,4408,34,44,213104
2020-08-31,Himachal Pradesh,6116,4473,37,44,214182
2020-09-01,Himachal Pradesh,6255,4646,41,43,216608
2020-09-02,Himachal Pradesh,6416,4715,42,46,218920
2020-09-03,Himachal Pradesh,6615,4813,47,47,221268
2020-09-04,Himachal Pradesh,6830,4920,49,47,223383
2020-09-05,Himachal Pradesh,7018,4941,53,47,226268
2020-09-06,Himachal Pradesh,7415,5138,54,48,228691
2020-09-07,Himachal Pradesh,7660,5359,55,12,229966
2020-09-08,Himachal Pradesh,7831,5444,59,13,232712
2020-09-09,Himachal Pradesh,8147,5586,62,13,235624
2020-09-10,Himachal Pradesh,8466,5666,65,13,238427
2020-09-11,Himachal Pradesh,8784,5824,70,17,241745
2020-09-12,Himachal Pradesh,9229,5947,72,17,244213
2020-09-13,Himachal Pradesh,9555,6099,76,17,246579
2020-09-14,Himachal Pradesh,9923,6167,81,17,248437
2020-09-15,Himachal Pradesh,10335,6417,89,27,251569
2020-09-16,Himachal Pradesh,10795,6531,90,27,255031
2020-09-17,Himachal Pradesh,11190,6919,97,30,257378
2020-09-18,Himachal Pradesh,11622,7054,109,30,261117
2020-09-19,Himachal Pradesh,11908,7457,114,30,263580
2020-09-20,Himachal Pradesh,12129,7548,118,20,266012
2020-09-21,Himachal Pradesh,12438,7836,125,20,268015
2020-09-22,Himachal Pradesh,12769,8491,130,24,271449
2020-09-23,Himachal Pradesh,13049,8937,135,25,273805
2020-09-24,Himachal Pradesh,13386,9232,145,25,276833
2020-09-25,Himachal Pradesh,13679,9528,152,23,280048
2020-09-26,Himachal Pradesh,13996,9710,159,23,283642
2020-09-27,Himachal Pradesh,14191,10339,170,25,285451
2020-09-28,Himachal Pradesh,14457,10607,175,25,289165
2020-09-29,Himachal Pradesh,14747,10971,178,25,292895
2020-09-30,Himachal Pradesh,14976,11370,181,25,295907
2020-10-01,Himachal Pradesh,15219,11588,190,25,299179
2020-10-02,Himachal Pradesh,15454,11976,197,25,301325
2020-10-03,Himachal Pradesh,15695,12173,205,25,303927
2020-10-04,Himachal Pradesh,15851,12341,212,25,305971
2020-10-05,Himachal Pradesh,16033,12633,219,25,308152
2020-10-06,Himachal Pradesh,16283,12898,224,25,311773
2020-10-07,Himachal Pradesh,16565,13316,226,27,314347
2020-10-08,Himachal Pradesh,16778,13583,233,19,316865
2020-10-09,Himachal Pradesh,16977,13861,240,20,319667
2020-10-10,Himachal Pradesh,17244,14261,243,22,322427
2020-10-11,Himachal Pradesh,17408,14451,245,25,324507
2020-10-12,Himachal Pradesh,17578,14670,246,25,326654
2020-10-13,Himachal Pradesh,17762,14982,249,24,329973
2020-10-14,Himachal Pradesh,18008,15214,250,24,333134
2020-10-15,Himachal Pradesh,18303,15367,255,27,336756
2020-10-16,Himachal Pradesh,18522,15586,257,37,340119
2020-10-17,Himachal Pradesh,18797,15820,260,37,343186
2020-10-18,Himachal Pradesh,18967,16037,263,37,345263
2020-10-19,Himachal Pradesh,19135,16238,267,37,347411
2020-10-20,Himachal Pradesh,19357,16454,269,38,351141
2020-10-21,Himachal Pradesh,19621,16673,274,38,354396
2020-10-22,Himachal Pradesh,19844,16911,279,31,357860
2020-10-23,Himachal Pradesh,20040,17113,280,31,361941
2020-10-24,Himachal Pradesh,20213,17296,285,30,365838
2020-10-25,Himachal Pradesh,20370,17568,286,30,368371
2020-10-26,Himachal Pradesh,20586,17760,288,30,371107
2020-10-27,Himachal Pradesh,20817,17974,293,30,375778
2020-10-28,Himachal Pradesh,21149,18179,295,30,380415
2020-10-29,Himachal Pradesh,21476,18378,301,30,384964
2020-10-30,Himachal Pradesh,21577,18517,306,30,389348
2020-10-31,Himachal Pradesh,22059,18838,312,30,393502
2020-11-01,Himachal Pradesh,22264,18940,320,30,396111
2020-11-02,Himachal Pradesh,22598,19279,330,30,399449
2020-11-03,Himachal Pradesh,22932,19444,338,30,404958
2020-11-04,Himachal Pradesh,23365,19554,349,30,410798
2020-11-05,Himachal Pradesh,23809,19755,355,30,413948
2020-11-06,Himachal Pradesh,23897,19970,359,30,420648
2020-11-07,Himachal Pradesh,24812,20225,365,30,426084
2020-11-08,Himachal Pradesh,25486,20375,371,30,431572
2020-11-09,Himachal Pradesh,26197,20603,378,30,435604
2020-11-10,Himachal Pradesh,26808,21027,390,32,441200
2020-11-11,Himachal Pradesh,27418,21386,399,32,446752
2020-11-12,Himachal Pradesh,28183,21585,405,32,451647
2020-11-13,Himachal Pradesh,29008,21824,416,32,455806
2020-11-14,Himachal Pradesh,29330,22161,424,32,457668
2020-11-15,Himachal Pradesh,29713,22370,435,32,458629
2020-11-16,Himachal Pradesh,30156,22910,443,32,461131
2020-11-17,Himachal Pradesh,30740,23484,455,32,465116
2020-11-18,Himachal Pradesh,31401,24002,468,32,470540
