Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-06-26,Punjab,4957,3201,122,0,276919
2020-06-27,Punjab,5056,3320,128,0,284431
2020-06-28,Punjab,5216,3526,133,0,289923
2020-06-29,Punjab,5418,3764,138,0,294448
2020-06-30,Punjab,5568,3867,144,0,301830
2020-07-01,Punjab,5668,3989,149,0,308998
2020-07-02,Punjab,5784,4144,152,0,317802
2020-07-03,Punjab,5937,4266,157,0,324054
2020-07-04,Punjab,6109,4306,162,0,331585
2020-07-05,Punjab,6283,4408,164,0,337789
2020-07-06,Punjab,6491,4494,169,0,342524
2020-07-07,Punjab,6749,4554,175,0,352363
2020-07-08,Punjab,6907,4828,178,0,360189
2020-07-09,Punjab,7140,4945,183,0,369425
2020-07-10,Punjab,7357,5017,187,0,378045
2020-07-11,Punjab,7587,5040,195,0,388494
2020-07-12,Punjab,7821,5392,199,0,395185
2020-07-13,Punjab,8178,5586,204,0,400944
2020-07-14,Punjab,8511,5663,213,0,409643
2020-07-15,Punjab,8799,5867,221,0,421593
2020-07-16,Punjab,9094,6277,230,0,429832
2020-07-17,Punjab,9442,6373,239,0,438793
2020-07-18,Punjab,9792,6454,246,0,450732
2020-07-19,Punjab,10100,6535,254,0,459900
2020-07-20,Punjab,10510,7118,262,0,466057
2020-07-21,Punjab,10889,7389,263,0,478421
2020-07-22,Punjab,11301,7641,269,0,489836
2020-07-23,Punjab,11739,7741,277,0,500562
2020-07-24,Punjab,12216,8096,282,0,509267
2020-07-25,Punjab,12684,8297,291,0,521906
2020-07-26,Punjab,13218,8810,306,0,531336
2020-07-27,Punjab,13769,9064,318,0,539371
2020-07-28,Punjab,14378,9752,336,0,550267
2020-07-29,Punjab,14946,10213,361,0,561121
2020-07-30,Punjab,15456,10509,370,0,572067
2020-07-31,Punjab,16119,10734,386,0,582573
2020-08-01,Punjab,17063,11075,405,0,592392
2020-08-02,Punjab,17853,11466,423,0,599651
2020-08-03,Punjab,18527,11882,442,0,603912
2020-08-04,Punjab,19015,12491,462,0,611609
2020-08-05,Punjab,19856,12943,491,0,622127
2020-08-06,Punjab,20891,13659,517,0,634271
2020-08-07,Punjab,21930,14040,539,0,646439
2020-08-08,Punjab,22928,14860,562,0,659284
2020-08-09,Punjab,23903,15319,586,0,672761
2020-08-10,Punjab,24889,15735,604,0,681321
2020-08-11,Punjab,25889,16790,636,0,697327
2020-08-12,Punjab,26909,17212,675,0,711260
2020-08-13,Punjab,27936,17839,706,0,723357
2020-08-14,Punjab,29013,18328,731,0,741834
2020-08-15,Punjab,30041,18863,771,0,759990
2020-08-16,Punjab,31206,19431,812,0,770873
2020-08-17,Punjab,32695,20180,862,0,782463
2020-08-18,Punjab,34400,21762,898,0,801990
2020-08-19,Punjab,36083,22703,920,0,819657
2020-08-20,Punjab,37824,23037,957,0,839947
2020-08-21,Punjab,39327,23893,991,0,863840
2020-08-22,Punjab,40643,24302,1036,0,885950
2020-08-23,Punjab,41779,26528,1086,0,907160
2020-08-24,Punjab,43284,28357,1129,0,919614
2020-08-25,Punjab,44577,29145,1178,0,941939
2020-08-26,Punjab,46090,30231,1219,0,964051
2020-08-27,Punjab,47836,30972,1256,0,988119
2020-08-28,Punjab,49378,33008,1307,0,1007852
2020-08-29,Punjab,50848,34091,1348,0,1026465
2020-08-30,Punjab,52526,35747,1404,0,1046132
2020-08-31,Punjab,53992,37027,1453,0,1062667
2020-09-01,Punjab,55508,38147,1512,0,1081671
2020-09-02,Punjab,56989,39742,1618,0,1101912
2020-09-03,Punjab,58515,41271,1690,0,1121016
2020-09-04,Punjab,60013,42543,1739,0,1144008
2020-09-05,Punjab,61527,43849,1808,0,1168106
2020-09-06,Punjab,63473,45455,1862,0,1193260
2020-09-07,Punjab,65583,47020,1923,0,1212432
2020-09-08,Punjab,67547,49327,1990,0,1241120
2020-09-09,Punjab,69684,50558,2061,0,1269052
2020-09-10,Punjab,72143,51906,2149,0,1298969
2020-09-11,Punjab,74616,53308,2212,0,1332564
2020-09-12,Punjab,77057,55385,2288,0,1364940
2020-09-13,Punjab,79679,57536,2356,0,1391662
2020-09-14,Punjab,82100,58984,2423,0,1410759
2020-09-15,Punjab,84482,60814,2514,0,1439583
2020-09-16,Punjab,87184,63570,2592,0,1467301
2020-09-17,Punjab,90032,65818,2646,0,1496340
2020-09-18,Punjab,92806,68458,2706,0,1524012
2020-09-19,Punjab,95529,70373,2757,0,1552393
2020-09-20,Punjab,97689,72598,2813,0,1579113
2020-09-21,Punjab,99930,75409,2860,0,1599134
2020-09-22,Punjab,101341,77127,2926,0,1627821
2020-09-23,Punjab,103464,79244,2990,0,1654508
2020-09-24,Punjab,105220,81475,3066,0,1682723
2020-09-25,Punjab,107096,84025,3134,0,1713652
2020-09-26,Punjab,108684,86013,3188,0,1740183
2020-09-27,Punjab,110106,88312,3238,0,1763498
2020-09-28,Punjab,111375,90345,3284,0,1786627
2020-09-29,Punjab,112460,92277,3359,0,1810086
2020-09-30,Punjab,113886,93666,3406,0,1841955
2020-10-01,Punjab,115151,95937,3451,0,1872887
2020-10-02,Punjab,116213,97777,3501,0,1902976
2020-10-03,Punjab,117319,99468,3562,0,1928289
2020-10-04,Punjab,118157,100977,3603,0,1951623
2020-10-05,Punjab,119186,102648,3641,0,1973958
2020-10-06,Punjab,120016,104355,3679,0,1996719
2020-10-07,Punjab,120868,105585,3712,0,2025935
2020-10-08,Punjab,121716,107200,3741,0,2053875
2020-10-09,Punjab,122459,108533,3773,0,2084554
2020-10-10,Punjab,123317,109767,3798,0,2117713
2020-10-11,Punjab,123973,110865,3833,0,2145369
2020-10-12,Punjab,124535,112417,3860,0,2167731
2020-10-13,Punjab,125211,113105,3894,0,2189467
2020-10-14,Punjab,125760,114075,3925,0,2218914
2020-10-15,Punjab,126230,115186,3954,0,2247431
2020-10-16,Punjab,126737,116165,3980,0,2274772
2020-10-17,Punjab,127154,116925,3999,0,2300669
2020-10-18,Punjab,127630,117883,4012,0,2321084
2020-10-19,Punjab,128103,118767,4029,0,2339398
2020-10-20,Punjab,128590,119658,4037,0,2359842
2020-10-21,Punjab,129088,120220,4060,0,2385846
2020-10-22,Punjab,129693,121155,4072,0,2409686
2020-10-23,Punjab,130157,121735,4095,0,2433133
2020-10-24,Punjab,130640,122256,4107,0,2457574
2020-10-25,Punjab,131055,122721,4117,0,2478710
2020-10-26,Punjab,131391,123047,4125,0,2493748
2020-10-27,Punjab,131737,123510,4138,0,2515967
2020-10-28,Punjab,132263,123866,4158,0,2538610
2020-10-29,Punjab,132727,124293,4168,0,2561105
2020-10-30,Punjab,133158,124870,4187,0,2582787
2020-10-31,Punjab,133658,125198,4203,0,2604208
2020-11-01,Punjab,133975,125566,4214,0,2620786
2020-11-02,Punjab,134371,125961,4227,0,2630382
2020-11-03,Punjab,134786,126315,4245,0,2650809
2020-11-04,Punjab,135313,126583,4259,0,2669626
2020-11-05,Punjab,135834,126932,4281,0,2687429
2020-11-06,Punjab,136481,127304,4295,0,2706741
2020-11-07,Punjab,136958,127821,4310,0,2726398
2020-11-08,Punjab,137445,128217,4318,0,2747106
2020-11-09,Punjab,137999,128727,4338,0,2756807
2020-11-10,Punjab,138485,129089,4358,0,2779972
2020-11-11,Punjab,139184,129549,4389,0,2801305
2020-11-12,Punjab,139869,130018,4412,0,2822668
2020-11-13,Punjab,140605,130406,4428,0,2843699
2020-11-14,Punjab,140605,130406,4428,0,2864299
2020-11-15,Punjab,141658,131431,4458,0,2868278
2020-11-16,Punjab,142082,132001,4480,0,2878477
2020-11-17,Punjab,142597,132266,4510,0,2901513
2020-11-18,Punjab,143395,132917,4541,0,2922722
