Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-09-05,Rajasthan,89363,73245,1122,0,2443995
2020-09-06,Rajasthan,90956,74861,1137,0,2471540
2020-09-07,Rajasthan,92536,76427,1151,0,2483715
2020-09-08,Rajasthan,94126,77872,1164,0,2513910
2020-09-09,Rajasthan,95736,79450,1178,0,2542632
2020-09-10,Rajasthan,97376,80482,1192,0,2572191
2020-09-11,Rajasthan,99036,81970,1207,0,2599477
2020-09-12,Rajasthan,100705,82902,1221,0,2630771
2020-09-13,Rajasthan,102408,84518,1236,0,2658373
2020-09-14,Rajasthan,104138,86162,1250,0,2672224
2020-09-15,Rajasthan,105898,87873,1264,0,2705303
2020-09-16,Rajasthan,107680,89352,1279,0,2738444
2020-09-17,Rajasthan,109473,90685,1293,0,2767508
2020-09-18,Rajasthan,111290,92265,1308,0,2795479
2020-09-19,Rajasthan,113124,93805,1322,0,2826262
2020-09-20,Rajasthan,114989,95469,1336,0,2856718
2020-09-21,Rajasthan,116881,97284,1352,0,2870267
2020-09-22,Rajasthan,118793,98812,1367,0,2904053
2020-09-23,Rajasthan,120739,100365,1382,0,2935751
2020-09-24,Rajasthan,122720,102330,1397,0,2968083
2020-09-25,Rajasthan,124730,104288,1412,0,2994763
2020-09-26,Rajasthan,126775,105994,1426,0,3024341
2020-09-27,Rajasthan,128859,107718,1441,0,3051135
2020-09-28,Rajasthan,130971,109472,1456,0,3062603
2020-09-29,Rajasthan,133119,111272,1471,0,3091105
2020-09-30,Rajasthan,135292,113225,1486,0,3118797
2020-10-01,Rajasthan,137485,115178,1500,0,3143572
2020-10-02,Rajasthan,139696,117238,1516,0,3165902
2020-10-03,Rajasthan,141846,119241,1530,0,3182409
2020-10-04,Rajasthan,144030,121331,1545,0,3207733
2020-10-05,Rajasthan,146195,123421,1559,0,3219068
2020-10-06,Rajasthan,148316,125448,1574,0,3245268
2020-10-07,Rajasthan,150467,127526,1590,0,3267575
2020-10-08,Rajasthan,152605,129618,1605,0,3291115
2020-10-09,Rajasthan,154785,131766,1621,0,3311811
2020-10-10,Rajasthan,156908,133918,1636,0,3335785
2020-10-11,Rajasthan,159052,135990,1650,0,3356935
2020-10-12,Rajasthan,161184,137848,1665,0,3366071
2020-10-13,Rajasthan,163219,139616,1679,0,3392097
2020-10-14,Rajasthan,165240,141835,1694,0,3414166
2020-10-15,Rajasthan,167279,143984,1708,0,3436121
2020-10-16,Rajasthan,169289,146185,1723,0,3456029
2020-10-17,Rajasthan,171281,148291,1735,0,3478430
2020-10-18,Rajasthan,173266,150379,1748,0,3490719
2020-10-19,Rajasthan,175226,152573,1760,0,3499421
2020-10-20,Rajasthan,177123,155095,1774,0,3524088
2020-10-21,Rajasthan,178933,157960,1788,0,3546683
2020-10-22,Rajasthan,180755,160614,1800,0,3568198
2020-10-23,Rajasthan,182570,162981,1814,0,3587537
2020-10-24,Rajasthan,184422,165496,1826,0,3609151
2020-10-25,Rajasthan,186243,167736,1839,0,3623031
2020-10-26,Rajasthan,188048,169962,1853,0,3631465
2020-10-27,Rajasthan,189844,172028,1867,0,3654738
2020-10-28,Rajasthan,191629,174044,1877,0,3677569
2020-10-29,Rajasthan,193419,175977,1888,0,3699339
2020-10-30,Rajasthan,195213,178064,1898,0,3718493
2020-10-31,Rajasthan,196993,179984,1907,0,3732880
2020-11-01,Rajasthan,198747,181575,1917,0,3753254
2020-11-02,Rajasthan,200495,182680,1926,0,3761961
2020-11-03,Rajasthan,202220,183899,1936,0,3785407
2020-11-04,Rajasthan,203990,185722,1945,0,3806335
2020-11-05,Rajasthan,205800,187544,1955,0,3825035
2020-11-06,Rajasthan,207597,189354,1966,0,3844472
2020-11-07,Rajasthan,209438,191132,1979,0,3865194
2020-11-08,Rajasthan,211310,192945,1989,0,3885562
2020-11-09,Rajasthan,213169,194629,1998,0,3896209
2020-11-10,Rajasthan,215071,196338,2008,0,3921623
2020-11-11,Rajasthan,217151,198139,2019,0,3943942
2020-11-12,Rajasthan,219327,199943,2032,0,3966824
2020-11-13,Rajasthan,221471,201770,2044,0,3988281
2020-11-14,Rajasthan,223633,203524,2056,0,4007392
2020-11-15,Rajasthan,225817,205414,2066,0,4015598
2020-11-16,Rajasthan,227986,207224,2078,0,4022884
2020-11-17,Rajasthan,230180,209058,2089,0,4035833
2020-11-18,Rajasthan,232358,210779,2101,0,4059776
