Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-05-22,Delhi,12319,5897,208,0,160255
2020-05-23,Delhi,12910,6267,231,0,165047
2020-05-24,Delhi,13418,6540,261,0,169873
2020-05-25,Delhi,14053,6771,276,0,174469
2020-05-26,Delhi,14465,6954,288,0,178579
2020-05-27,Delhi,15257,7264,303,0,184362
2020-05-28,Delhi,16281,7495,316,0,191977
2020-05-29,Delhi,17386,7846,398,0,199626
2020-05-30,Delhi,18549,8075,416,0,206739
2020-05-31,Delhi,19844,8478,473,0,212784
2020-06-01,Delhi,20834,8746,523,0,217537
2020-06-02,Delhi,22132,9243,556,0,223607
2020-06-03,Delhi,23645,9542,615,0,230145
2020-06-04,Delhi,25004,9898,659,0,236506
2020-06-05,Delhi,26334,10315,708,0,241693
2020-06-06,Delhi,27654,10664,761,0,246873
2020-06-07,Delhi,28936,10999,812,0,251915
2020-06-08,Delhi,29943,11357,874,0,255615
2020-06-09,Delhi,31309,11861,905,0,261079
2020-06-10,Delhi,32810,12245,984,0,266156
2020-06-11,Delhi,34687,12731,1085,0,271516
2020-06-12,Delhi,36824,13398,1214,0,277463
2020-06-13,Delhi,38958,14945,1271,0,283239
2020-06-14,Delhi,41182,15823,1327,0,290592
2020-06-15,Delhi,42829,16427,1400,0,296697
2020-06-16,Delhi,44688,16500,1837,0,304483
2020-06-17,Delhi,47102,17457,1904,0,312576
2020-06-18,Delhi,49979,21341,1969,0,321302
2020-06-19,Delhi,53116,23569,2035,0,334376
2020-06-20,Delhi,56746,31294,2112,0,351909
2020-06-21,Delhi,59746,33013,2175,0,370014
2020-06-22,Delhi,62655,36602,2233,0,384696
2020-06-23,Delhi,66602,39313,2301,0,401648
2020-06-24,Delhi,70390,41437,2365,0,420707
2020-06-25,Delhi,73780,44765,2429,0,438012
2020-06-26,Delhi,77240,47091,2492,0,459156
2020-06-27,Delhi,80188,49301,2558,0,478336
2020-06-28,Delhi,83077,52607,2623,0,498416
2020-06-29,Delhi,85161,56235,2680,0,514573
2020-06-30,Delhi,87360,58348,2742,0,531752
2020-07-01,Delhi,89802,59992,2803,0,551708
2020-07-02,Delhi,92175,63007,2864,0,572530
2020-07-03,Delhi,94695,65624,2923,0,596695
2020-07-04,Delhi,97200,68256,3004,0,620368
2020-07-05,Delhi,99444,71339,3067,0,643504
2020-07-06,Delhi,100823,72088,3115,0,657383
2020-07-07,Delhi,102831,74217,3165,0,679831
2020-07-08,Delhi,104864,78199,3213,0,701859
2020-07-09,Delhi,107051,82226,3258,0,724148
2020-07-10,Delhi,109140,84694,3300,0,747109
2020-07-11,Delhi,110921,87692,3334,0,768617
2020-07-12,Delhi,112494,89968,3371,0,789853
2020-07-13,Delhi,113740,91312,3411,0,692845
2020-07-14,Delhi,115346,93236,3446,0,713908
2020-07-15,Delhi,116993,95699,3487,0,736436
2020-07-16,Delhi,118645,97693,3545,0,756661
2020-07-17,Delhi,120107,99301,3571,0,777125
2020-07-18,Delhi,121582,101274,3597,0,798783
2020-07-19,Delhi,122793,103134,3628,0,818989
2020-07-20,Delhi,123747,104918,3663,0,830459
2020-07-21,Delhi,125096,106118,3690,0,851311
2020-07-22,Delhi,126323,107650,3719,0,871371
2020-07-23,Delhi,127364,109065,3745,0,889597
2020-07-24,Delhi,128389,110931,3777,0,908735
2020-07-25,Delhi,129531,113068,3806,0,929244
2020-07-26,Delhi,130606,114875,3827,0,946777
2020-07-27,Delhi,131219,116372,3853,0,958283
2020-07-28,Delhi,132275,117507,3881,0,976827
2020-07-29,Delhi,133310,118633,3907,0,994219
2020-07-30,Delhi,134403,119724,3936,0,1013694
2020-07-31,Delhi,135598,120930,3963,0,1032785
2020-08-01,Delhi,136716,122131,3989,0,1050939
2020-08-02,Delhi,137677,123317,4004,0,1063669
2020-08-03,Delhi,138482,124254,4021,0,1073802
2020-08-04,Delhi,139156,125226,4033,0,1083097
2020-08-05,Delhi,140232,126116,4044,0,1099882
2020-08-06,Delhi,141531,127124,4059,0,1120318
2020-08-07,Delhi,142723,128232,4082,0,1143703
2020-08-08,Delhi,144127,129362,4098,0,1168295
2020-08-09,Delhi,145427,130587,4111,0,1192082
2020-08-10,Delhi,146134,131657,4131,0,1204405
2020-08-11,Delhi,147391,132384,4139,0,1223845
2020-08-12,Delhi,148504,133405,4153,0,1242739
2020-08-13,Delhi,149460,134318,4167,0,1258095
2020-08-14,Delhi,150652,135108,4178,0,1273140
2020-08-15,Delhi,151928,136251,4188,0,1291411
2020-08-16,Delhi,152580,137561,4196,0,1302120
2020-08-17,Delhi,153367,138301,4214,0,1317108
2020-08-18,Delhi,154741,139447,4226,0,1337374
2020-08-19,Delhi,156139,140767,4235,0,1358189
2020-08-20,Delhi,157354,141826,4257,0,1375193
2020-08-21,Delhi,158604,142908,4270,0,1392928
2020-08-22,Delhi,160016,144138,4284,0,1412363
2020-08-23,Delhi,161466,145388,4300,0,1431094
2020-08-24,Delhi,162527,146588,4313,0,1443004
2020-08-25,Delhi,164071,147743,4330,0,1462845
2020-08-26,Delhi,165764,148897,4347,0,1482661
2020-08-27,Delhi,167604,150027,4369,0,1503722
2020-08-28,Delhi,169412,151473,4389,0,1526655
2020-08-29,Delhi,171366,152922,4404,0,1548659
2020-08-30,Delhi,173390,154171,4426,0,1569096
2020-08-31,Delhi,174748,155678,4444,0,1583485
2020-09-01,Delhi,177060,156728,4462,0,1607683
2020-09-02,Delhi,179569,158586,4481,0,1636518
2020-09-03,Delhi,182306,160114,4500,0,1669352
2020-09-04,Delhi,185220,161865,4513,0,1705571
2020-09-05,Delhi,188193,163785,4538,0,1744466
2020-09-06,Delhi,191449,165973,4567,0,1780512
2020-09-07,Delhi,193526,168384,4599,0,1803466
2020-09-08,Delhi,197135,170140,4618,0,1849263
2020-09-09,Delhi,201174,172763,4638,0,1903780
2020-09-10,Delhi,205482,175400,4666,0,1962120
2020-09-11,Delhi,209748,178154,4687,0,2022700
2020-09-12,Delhi,214069,181295,4715,0,2082776
2020-09-13,Delhi,218304,184698,4744,0,2139432
2020-09-14,Delhi,221533,188072,4770,0,2184316
2020-09-15,Delhi,225796,191203,4806,0,2246985
2020-09-16,Delhi,230269,194516,4839,0,2309578
2020-09-17,Delhi,234701,198103,4877,0,2369592
2020-09-18,Delhi,238828,201671,4907,0,2430629
2020-09-19,Delhi,242899,205890,4945,0,2492602
2020-09-20,Delhi,246711,209632,4982,0,2555007
2020-09-21,Delhi,249259,213304,5014,0,2578740
2020-09-22,Delhi,253075,216401,5051,0,2637753
2020-09-23,Delhi,256789,220866,5087,0,2697333
2020-09-24,Delhi,260623,224375,5123,0,2756516
2020-09-25,Delhi,264450,228436,5147,0,2815650
2020-09-26,Delhi,267822,232912,5193,0,2873338
2020-09-27,Delhi,271114,236651,5235,0,2924754
2020-09-28,Delhi,273098,240703,5272,0,2961056
2020-09-29,Delhi,276325,243481,5320,0,3020158
2020-09-30,Delhi,279715,247446,5361,0,3079965
2020-10-01,Delhi,282752,250613,5401,0,3135388
2020-10-02,Delhi,285672,253784,5438,0,3191646
2020-10-03,Delhi,287930,257224,5472,0,3230952
2020-10-04,Delhi,290613,260350,5510,0,3281784
2020-10-05,Delhi,292560,263938,5542,0,3317377
2020-10-06,Delhi,295236,266935,5581,0,3370968
2020-10-07,Delhi,298107,270305,5616,0,3422473
2020-10-08,Delhi,300833,272948,5653,0,3475795
2020-10-09,Delhi,303693,276046,5692,0,3524930
2020-10-10,Delhi,306559,278812,5740,0,3574666
2020-10-11,Delhi,309339,281869,5769,0,3623419
2020-10-12,Delhi,311188,284844,5809,0,3659366
2020-10-13,Delhi,314224,286880,5854,0,3714323
2020-10-14,Delhi,317548,289747,5898,0,3771273
2020-10-15,Delhi,321031,292502,5924,0,3827164
2020-10-16,Delhi,324459,295699,5946,0,3885309
2020-10-17,Delhi,327718,298853,5981,0,3941024
2020-10-18,Delhi,331017,301716,6009,0,3990438
2020-10-19,Delhi,333171,304561,6040,0,4026883
2020-10-20,Delhi,336750,306747,6081,0,4083476
2020-10-21,Delhi,340436,310191,6128,0,4142540
2020-10-22,Delhi,344318,312918,6163,0,4201310
2020-10-23,Delhi,348404,316214,6189,0,4259878
2020-10-24,Delhi,352520,319828,6225,0,4315339
2020-10-25,Delhi,356656,323654,6258,0,4364408
2020-10-26,Delhi,359488,327390,6312,0,4398819
2020-10-27,Delhi,364341,330112,6356,0,4456029
2020-10-28,Delhi,370014,334240,6396,0,4516600
2020-10-29,Delhi,375753,338378,6423,0,4576724
2020-10-30,Delhi,381644,342811,6470,0,4636365
2020-10-31,Delhi,386706,347476,6511,0,4680695
2020-11-01,Delhi,392370,351635,6562,0,4725318
2020-11-02,Delhi,396371,356459,6604,0,4761983
2020-11-03,Delhi,403096,360069,6652,0,4821523
2020-11-04,Delhi,409938,365866,6703,0,4880433
2020-11-05,Delhi,416653,371155,6769,0,4932727
2020-11-06,Delhi,423831,377276,6833,0,4991587
2020-11-07,Delhi,430784,383614,6912,0,5049020
2020-11-08,Delhi,438529,389683,6989,0,5099774
2020-11-09,Delhi,443552,396697,7060,0,5138889
2020-11-10,Delhi,451382,402854,7143,0,5197924
2020-11-11,Delhi,459975,410118,7228,0,5262045
2020-11-12,Delhi,467028,416580,7332,0,5322274
2020-11-13,Delhi,474830,423078,7423,0,5378827
2020-11-14,Delhi,482170,430195,7519,0,5428472
2020-11-15,Delhi,485405,437801,7614,0,5449570
2020-11-16,Delhi,489202,441361,7713,0,5479391
2020-11-17,Delhi,495598,445782,7812,0,5528422
2020-11-18,Delhi,495598,445782,7812,0,5528422
